lag,correlation
249,-0.0005115933339775793
250,-0.0005117328763834196
251,-0.0005118724187892582
252,-0.0005120119611950978
253,-0.000512151503600934
254,-0.0005122910460067733
255,-0.0005124305884126139
256,-0.0005125701308184441
257,-0.0005127096732242904
258,-0.0005128492156301307
259,-0.000512988758035969
260,-0.0005131283004418088
261,-0.0005132678428476448
262,-0.0005134073852534842
263,-0.0005135469276593248
264,-0.000513686470065155
265,-0.0005138260124710012
266,-0.0005139655548768415
267,-0.0005141050972826801
268,-0.0005142446396885198
269,-0.0005143841820943559
270,-0.0005145237245001952
271,-0.0005146632669060357
272,-0.0005148028093118661
273,-0.0005149423517177124
274,-0.0005150818941235526
275,-0.000515221436529391
276,-0.0005153609789352307
277,-0.0005155005213410667
278,-0.000515640063746906
279,-0.0005157796061527467
280,-0.0005159191485585769
281,-0.0005160586909644233
282,-0.0005161982333702635
283,-0.000516337775776102
284,-0.0005164773181819416
285,-0.0005166168605877779
286,-0.000516756402993617
287,-0.0005168959453994578
288,-0.0005170354878052879
289,-0.0005171750302111342
290,-0.0005173145726169745
291,-0.0005174541150228128
292,-0.0005175936574286525
293,-0.0005177331998344887
294,-0.000517872742240328
295,-0.0005180122846461686
296,-0.0005181518270519988
297,-0.0005182913694578451
298,-0.0005184309118636854
299,-0.0005185704542695239
300,-0.0005187099966753636
301,-0.0005188495390811998
302,-0.0005189890814870389
303,-0.0005191286238928797
304,-0.00051926816629871
305,-0.0005194077087045561
306,-0.0005195472511103965
307,-0.0005196867935162348
308,-0.0005198263359220745
309,-0.0005199658783279106
310,0.0010543452067949097
311,-0.0005202449631395907
312,-0.0005203845055454208
313,-0.000520524047951267
314,-0.0005206635903571074
315,-0.0005208031327629458
316,-0.0005209426751687855
317,-0.0005210822175746218
318,-0.0005212217599804609
319,-0.0005213613023863017
320,-0.0005215008447921318
321,-0.0005216403871979781
322,-0.0005217799296038184
323,-0.0005219194720096568
324,-0.0005220590144154963
325,-0.0005221985568213327
326,-0.0005223380992271717
327,-0.0005224776416330125
328,-0.0005226171840388426
329,-0.000522756726444689
330,-0.0005228962688505293
331,-0.0005230358112563678
332,-0.0005231753536622074
333,-0.0005233148960680436
334,-0.0005234544384738828
335,-0.0005235939808797235
336,-0.0005237335232855539
337,-0.0005238730656913999
338,-0.0005240126080972402
339,-0.0005241521505030786
340,-0.0005242916929089184
341,-0.0005244312353147545
342,-0.0005245707777205938
343,-0.0005247103201264344
344,-0.0005248498625322648
345,-0.0005249894049381108
346,-0.0005251289473439511
347,-0.0005252684897497896
348,-0.0005254080321556292
349,-0.0005255475745614657
350,-0.0005256871169673048
351,-0.0005258266593731455
352,-0.0005259662017789757
353,-0.000526105744184822
354,-0.0005262452865906623
355,-0.0005263848289965004
356,-0.0005265243714023402
357,-0.0005266639138081766
358,-0.0005268034562140157
359,-0.0005269429986198564
360,-0.0005270825410256866
361,0.001047228544097125
362,-0.0005273616258373731
363,-0.0005275011682432116
364,-0.0005276407106490512
365,-0.0005277802530548875
366,-0.0005279197954607268
367,-0.0005280593378665674
368,-0.0005281988802723976
369,-0.0005283384226782438
370,-0.0005284779650840841
371,-0.0005286175074899225
372,-0.000528757049895762
373,-0.0005288965923015984
374,-0.0005290361347074376
375,-0.0005291756771132782
376,-0.0005293152195191084
377,-0.0005294547619249547
378,-0.000529594304330795
379,-0.0005297338467366334
380,-0.0005298733891424732
381,-0.0005300129315483096
382,-0.0005301524739541486
383,-0.0005302920163599892
384,-0.0005304315587658197
385,-0.0005305711011716657
386,-0.000530710643577506
387,-0.0005308501859833443
388,-0.0005309897283891841
389,-0.0005311292707950204
390,-0.0005312688132008594
391,-0.0005314083556067
392,-0.0005315478980125306
393,-0.0005316874404183767
394,-0.0005318269828242169
395,-0.0005319665252300554
396,-0.0005321060676358949
397,-0.0005322456100417314
398,-0.0005323851524475704
399,-0.0005325246948534112
400,-0.0005326642372592416
401,-0.0005328037796650877
402,-0.0005329433220709278
403,-0.0005330828644767663
404,-0.0005332224068826059
405,-0.0005333619492884422
406,-0.0005335014916942813
407,-0.0005336410341001221
408,-0.0005337805765059525
409,-0.0005339201189117985
410,-0.0005340596613176387
411,-0.0005341992037234772
412,-0.0005343387461293167
413,-0.0005344782885351534
414,-0.0005346178309409922
415,-0.000534757373346833
416,-0.0005348969157526635
417,-0.0005350364581585095
418,-0.0005351760005643497
419,-0.0005353155429701882
420,0.001038995542152628
421,-0.0005355946277818643
422,-0.0005357341701877031
423,-0.0005358737125935438
424,-0.0005360132549993744
425,-0.0005361527974052204
426,-0.0005362923398110606
427,-0.0005364318822168985
428,-0.0005365714246227381
429,0.038824554721187926
430,-0.0005368505094344136
431,-0.0005369900518402544
432,-0.000537129594246085
433,-0.000537269136651931
434,-0.0005374086790577713
435,-0.0005375482214636097
436,-0.0005376877638694494
437,-0.0005378273062752859
438,-0.0005379668486811249
439,-0.0005381063910869658
440,-0.0005382459334927962
441,-0.0005383854758986424
442,-0.0005385250183044826
443,-0.0005386645607103203
444,-0.00053880410311616
445,-0.0005389436455219965
446,-0.0005390831879278354
447,-0.0005392227303336764
448,-0.0005393622727395069
449,-0.0005395018151453529
450,-0.0005396413575511932
451,-0.0005397808999570317
452,-0.0005399204423628712
453,-0.0005400599847687078
454,-0.0005401995271745467
455,-0.0005403390695803876
456,-0.0005404786119862183
457,-0.0005406181543920642
458,-0.0005407576967979045
459,-0.000540897239203742
460,-0.0005410367816095819
461,-0.0005411763240154185
462,-0.0005413158664212574
463,-0.0005414554088270982
464,-0.0005415949512329289
465,-0.0005417344936387748
466,-0.0005418740360446151
467,-0.0005420135784504536
468,-0.0005421531208562933
469,-0.0005422926632621298
470,-0.0005424322056679689
471,-0.0005425717480738095
472,-0.0005427112904796403
473,-0.0005428508328854862
474,-0.0005429903752913264
475,-0.0005431299176971645
476,-0.0005432694601030041
477,-0.0005434090025088408
478,-0.0005435485449146798
479,-0.0005436880873205206
480,-0.0005438276297263513
481,0.023072792240797748
482,0.0010303439129906154
483,-0.0005294238877526881
484,-0.0005295634301585277
485,-0.0005297029725643643
486,-0.0005298425149702032
487,-0.0005299820573760439
488,-0.0005301215997818746
489,-0.0005302611421877204
490,-0.0005304006845935607
491,-0.000530540226999399
492,-0.0005306797694052387
493,0.031227088177396136
494,-0.0005309588542169142
495,-0.000531098396622755
496,-0.0005312379390285855
497,-0.0005313774814344314
498,-0.0005315170238402717
499,-0.0005316565662461099
500,-0.0005317961086519495
501,-0.0005319356510577861
502,-0.000532075193463625
503,-0.0005322147358694657
504,-0.0005323542782752964
505,-0.0005324938206811423
506,-0.0005326333630869825
507,-0.0005327729054928211
508,-0.0005329124478986605
509,-0.0005330519903044971
510,-0.0005331915327103362
511,-0.0005333310751161768
512,-0.0005334706175220075
513,-0.0005336101599278533
514,-0.0005337497023336935
515,-0.0005338892447395319
516,-0.0005340287871453715
517,-0.000534168329551208
518,-0.0005343078719570471
519,-0.0005344474143628877
520,-0.0005345869567687184
521,-0.0005347264991745641
522,-0.0005348660415804044
523,-0.0005350055839862425
524,-0.0005351451263920819
525,-0.0005352846687979185
526,-0.0005354242112037576
527,0.10051232371204517
528,-0.00046159145005949116
529,-0.00046173099246533673
530,-0.0004618705348711773
531,-0.0004620100772770151
532,-0.0004621496196828548
533,-0.0004622891620886909
534,-0.00046242870449453045
535,-0.0004625682469003713
536,-0.000462707789306202
537,-0.0004628473317120476
538,-0.0004629868741178882
539,-0.0004631264165237261
540,-0.00046326595892956583
541,-0.0004634055013354018
542,-0.0004635450437412414
543,-0.0004636845861470823
544,-0.00046382412855291316
545,-0.0004639636709587587
546,-0.0004641032133645992
547,-0.00046424275577043703
548,-0.0004643822981762767
549,-0.0004645218405821128
550,-0.00046466138298795233
551,-0.00046480092539379314
552,-0.000464940467799624
553,-0.00046508001020546954
554,-0.0004652195526113101
555,-0.00046535909501714805
556,-0.00046549863742298766
557,-0.00046563817982882375
558,-0.0004657777222346634
559,-0.00046591726464050416
560,-0.000466056807046335
561,-0.00046619634945218056
562,-0.00046633589185802115
563,-0.0004664754342638589
564,-0.00046661497666969853
565,-0.0004667545190755346
566,-0.0004668940614813743
567,-0.0004670336038872151
568,-0.00046717314629304585
569,-0.00046731268869889143
570,-0.00046745223110473207
571,-0.00046759177351057
572,-0.00046773131591640966
573,-0.00046787085832224575
574,-0.00046801040072808536
575,-0.0004681499431339261
576,-0.000468289485539757
577,-0.00046842902794560256
578,-0.0004685685703514431
579,-0.00046870811275728086
580,-0.0004688476551631205
581,-0.0004689871975689566
582,-0.0004691267399747962
583,-0.00046926628238063697
584,-0.00046940582478646785
585,-0.0004695453671923134
586,-0.00046968490959815396
587,-0.00046982445200399183
588,-0.0004699639944098315
589,-0.00047010353681566753
590,-0.00047024307922150714
591,-0.00047038262162734805
592,-0.00047052216403317893
593,-0.0004706617064390244
594,-0.00047080124884486493
595,-0.00047094079125070275
596,-0.0004710803336565424
597,-0.0004712198760623784
598,-0.0004713594184682181
599,-0.0004714989608740589
600,-0.00047163850327988985
601,-0.00047177804568573526
602,-0.00047191758809157585
603,-0.00047205713049741383
604,-0.0004721966729032534
605,-0.00047233621530908947
606,-0.00047247575771492914
607,-0.0004726153001207699
608,-0.0004727548425266008
609,-0.0004728943849324463
610,-0.0004730339273382868
611,-0.0004731734697441247
612,-0.0004733130121499643
613,-0.00047345255455580033
614,-0.00047359209696164
615,-0.00047373163936748075
616,-0.0004738711817733117
617,-0.00047401072417915715
618,-0.0004741502665849977
619,-0.00047428980899083566
620,-0.00047442935139667533
621,-0.0004745688938025114
622,-0.0004747084362083511
623,-0.00047484797861419183
624,-0.0004749875210200228
625,-0.00047512706342586823
626,-0.0004752666058317087
627,-0.00047540614823754653
628,-0.0004755456906433862
629,-0.0004756852330492223
630,-0.00047582477545506194
631,-0.0004759643178609027
632,-0.0004761038602667337
633,-0.00047624340267257915
634,-0.0004763829450784196
635,-0.00047652248748425766
636,-0.00047666202989009727
637,-0.0004768015722959333
638,-0.0004769411147017729
639,-0.00047708065710761377
640,-0.00047722019951344476
641,-0.0004773597419192901
642,-0.0004774992843251306
643,-0.0004776388267309685
644,-0.00047777836913680813
645,-0.00047791791154264417
646,-0.0004780574539484839
647,-0.00047819699635432463
648,-0.0004783365387601556
649,-0.000478476081166001
650,-0.00047861562357184157
651,-0.00047875516597767944
652,-0.0004788947083835191
653,-0.00047903425078935514
654,-0.0004791737931951948
655,-0.00047931333560103566
656,-0.00047945287800686676
657,-0.000479592420412712
658,-0.0004797319628185525
659,-0.0004798715052243903
660,-0.00048001104763023
661,-0.000480150590036066
662,-0.00048029013244190567
663,-0.0004804296748477465
664,-0.0004805692172535776
665,-0.0004807087596594229
666,-0.00048084830206526346
667,-0.0004809878444711014
668,-0.00048112738687694105
669,-0.0004812669292827771
670,-0.0004814064716886168
671,0.0010929046134342004
672,-0.0004816855565002886
673,-0.00048182509890613395
674,-0.00048196464131197443
675,-0.0004821041837178123
676,-0.0004822437261236519
677,-0.00048238326852948794
678,-0.00048252281093532766
679,-0.00048266235334116836
680,-0.00048280189574699946
681,-0.0004829414381528448
682,-0.0004830809805586853
683,-0.0004832205229645233
684,-0.00048336006537036294
685,-0.00048349960777619897
686,-0.00048363915018203863
687,-0.0004837786925878795
688,-0.00048391823499371054
689,-0.00048405777739955595
690,-0.0004841973198053964
691,-0.00048433686221123414
692,-0.00048447640461707386
693,-0.00048461594702290983
694,-0.0004847554894287495
695,-0.00048489503183459035
696,-0.0004850345742404214
697,-0.0004851741166462668
698,-0.0004853136590521073
699,-0.0004854532014579452
700,-0.0004855927438637849
701,-0.0004857322862696208
702,-0.0004858718286754606
703,-0.0004860113710813013
704,-0.00048615091348713237
705,-0.0004862904558929778
706,-0.00048642999829881826
707,-0.0004865695407046561
708,-0.00048670908311049574
709,-0.00048684862551633167
710,-0.00048698816792217144
711,-0.0004871277103280122
712,-0.00048726725273384323
713,-0.00048740679513968865
714,-0.00048754633754552907
715,-0.00048768587995136705
716,-0.0004878254223572067
717,-0.0004879649647630427
718,-0.00048810450716888236
719,-0.00048824404957472327
720,-0.0004883835919805545
721,-0.0004885231343863996
722,-0.0004886626767922401
723,-0.000488802219198078
724,-0.0004889417616039176
725,-0.0004890813040097536
726,-0.0004892208464155934
727,-0.0004893603888214341
728,-0.0004894999312272654
729,-0.0004896394736331105
730,-0.000489779016038951
731,-0.000489918558444789
732,-0.0004900581008506286
733,-0.0004901976432564646
734,-0.0004903371856623044
735,-0.0004904767280681452
736,-0.0004906162704739764
737,-0.0004907558128798217
738,-0.0004908953552856621
739,-0.0004910348976914999
740,-0.0004911744400973396
741,-0.0004913139825031754
742,-0.0004914535249090153
743,-0.0004915930673148561
744,-0.0004917326097206873
745,-0.0004918721521265325
746,-0.0004920116945323729
747,-0.0004921512369382109
748,-0.0004922907793440506
749,-0.0004924303217498866
750,-0.0004925698641557264
751,-0.0004927094065615671
752,-0.0004928489489673983
753,-0.0004929884913732435
754,-0.0004931280337790839
755,-0.0004932675761849217
756,-0.0004934071185907614
757,-0.0004935466609965974
758,-0.0004936862034024372
759,-0.0004938257458082779
760,-0.0004939652882141091
761,-0.0004941048306199543
762,-0.0004942443730257948
763,-0.0004943839154316329
764,-0.0004945234578374724
765,-0.0004946630002433084
766,-0.0004948025426491484
767,-0.000494942085054989
768,-0.0004950816274608203
769,-0.0004952211698666654
770,-0.0004953607122725058
771,-0.0004955002546783438
772,-0.0004956397970841834
773,-0.0004957793394900192
774,-0.0004959188818958592
775,-0.0004960584243016999
776,-0.0004961979667075312
777,-0.0004963375091133763
778,-0.0004964770515192167
779,-0.0004966165939250547
780,-0.0004967561363308944
781,0.0010775549487919258
782,-0.0004970352211425701
783,-0.0004971747635484109
784,-0.0004973143059542423
785,-0.0004974538483600873
786,-0.0004975933907659277
787,-0.0004977329331717656
788,-0.0004978724755776053
789,-0.0004980120179834412
790,-0.000498151560389281
791,-0.0004982911027951218
792,-0.0004984306452009532
793,-0.0004985701876067982
794,-0.0004987097300126385
795,-0.0004988492724184767
796,-0.0004989888148243163
797,-0.0004991283572301522
798,-0.0004992678996359922
799,-0.0004994074420418328
800,-0.0004995469844476641
801,-0.0004996865268535093
802,-0.0004998260692593495
803,-0.0004999656116651876
804,-0.0005001051540710271
805,-0.000500244696476863
806,-0.000500384238882703
807,-0.0005005237812885437
808,-0.0005006633236943751
809,-0.0005008028661002201
810,-0.0005009424085060606
811,-0.0005010819509118986
812,-0.0005012214933177382
813,-0.000501361035723574
814,-0.000501500578129414
815,-0.0005016401205352547
816,-0.0005017796629410861
817,-0.0005019192053469312
818,-0.0005020587477527715
819,-0.0005021982901586094
820,-0.000502337832564449
821,-0.0005024773749702849
822,-0.0005026169173761248
823,-0.0005027564597819656
824,-0.0005028960021877969
825,-0.000503035544593642
826,-0.0005031750869994823
827,-0.0005033146294053205
828,-0.0005034541718111601
829,-0.000503593714216996
830,-0.0005037332566228359
831,-0.0005038727990286766
832,-0.0005040123414345079
833,-0.000504151883840353
834,-0.0005042914262461934
835,-0.0005044309686520314
836,-0.000504570511057871
837,-0.0005047100534637068
838,-0.0005048495958695468
839,-0.0005049891382753874
840,-0.0005051286806812188
841,-0.0005052682230870639
842,-0.0005054077654929042
843,-0.0005055473078987424
844,-0.0005056868503045819
845,-0.0005058263927104178
846,-0.0005059659351162577
847,-0.0005061054775220985
848,-0.0005062450199279301
849,-0.0005063845623337749
850,-0.0005065241047396153
851,-0.0005066636471454533
852,-0.0005068031895512929
853,-0.0005069427319571287
854,0.031250825214844236
855,-0.0005072218167688095
856,-0.0005073613591746409
857,-0.0005075009015804859
858,-0.0005076404439863262
859,-0.0005077799863921643
860,-0.0005079195287980039
861,-0.0005080590712038397
862,-0.0005081986136096796
863,-0.0005083381560155205
864,-0.000508477698421352
865,-0.0005086172408271969
866,-0.0005087567832330371
867,-0.0005088963256388751
868,-0.0005090358680447148
869,-0.0005091754104505506
870,-0.0005093149528563905
871,-0.0005094544952622313
872,-0.0005095940376680628
873,-0.0005097335800739077
874,-0.000509873122479748
875,-0.0005100126648855862
876,-0.0005101522072914258
877,-0.0005102917496972617
878,-0.0005104312921031016
879,-0.0005105708345089423
880,-0.0005107103769147739
881,-0.0005108499193206187
882,-0.000510989461726459
883,-0.0005111290041322971
884,-0.0005112685465381366
885,-0.0005114080889439725
886,-0.0005115476313498124
887,-0.0005116871737556532
888,-0.0005118267161614847
889,-0.0005119662585673296
890,-0.00051210580097317
891,-0.0005122453433790081
892,-0.0005123848857848477
893,-0.0005125244281906834
894,-0.0005126639705965234
895,-0.0005128035130023642
896,-0.0005129430554081958
897,-0.0005130825978140407
898,-0.000513222140219881
899,-0.000513361682625719
900,-0.0005135012250315586
901,-0.0005136407674373943
902,0.0010606703176854182
903,-0.0004990974830578874
904,-0.0004992370254637191
905,-0.0004993765678695639
906,-0.0004995161102754041
907,-0.0004996556526812424
908,-0.0004997951950870818
909,-0.0004999347374929177
910,0.023116685133031188
911,-0.0005002138223045984
912,-0.0005003533647104302
913,-0.000500492907116275
914,-0.0005006324495221153
915,-0.0005007719919279532
916,-0.0005009115343337929
917,-0.0005010510767396286
918,-0.0005011906191454686
919,-0.0005013301615513094
920,-0.000501469703957141
921,-0.0005016092463629859
922,-0.0005017487887688262
923,-0.0005018883311746642
924,-0.0005020278735805039
925,-0.0005021674159863396
926,-0.0005023069583921796
927,-0.0005024465007980205
928,-0.000502586043203852
929,-0.0005027255856096968
930,-0.0005028651280155371
931,-0.0005030046704213751
932,-0.0005031442128272147
933,-0.0005032837552330506
934,-0.0005034232976388904
935,-0.0005035628400447313
936,-0.0005037023824505629
937,-0.0005038419248564077
938,-0.000503981467262248
939,-0.0005041210096680862
940,-0.0005042605520739258
941,-0.0005044000944797616
942,-0.0005045396368856017
943,-0.0005046791792914423
944,-0.000504818721697274
945,-0.0005049582641031187
946,-0.000505097806508959
947,-0.000505237348914797
948,-0.0005053768913206366
949,-0.0005055164337264724
950,-0.0005056559761323125
951,-0.0005057955185381531
952,-0.0005059350609439848
953,-0.0005060746033498296
954,-0.0005062141457556699
955,-0.000506353688161508
956,-0.0005064932305673476
957,-0.0005066327729731834
958,-0.0005067723153790235
959,-0.0005069118577848643
960,-0.0005070514001906958
961,-0.0005071909425965407
962,-0.0005073304850023809
963,-0.0005074700274082189
964,-0.0005076095698140586
965,-0.0005077491122198943
966,-0.0005078886546257344
967,-0.0005080281970315751
968,-0.0005081677394374067
969,-0.0005083072818432516
970,-0.0005084468242490918
971,-0.0005085863666549299
972,-0.0005087259090607695
973,-0.0005088654514666054
974,-0.0005090049938724455
975,-0.0005091445362782861
976,-0.0005092840786841179
977,-0.0005094236210899625
978,-0.0005095631634958027
979,-0.0005097027059016409
980,-0.0005098422483074804
981,-0.0005099817907133163
982,-0.0005101213331191563
983,-0.000510260875524997
984,-0.0005104004179308288
985,-0.0005105399603366734
986,-0.0005106795027425137
987,-0.0005108190451483519
988,-0.0005109585875541914
989,-0.0005110981299600273
990,-0.0005112376723658673
991,-0.000511377214771708
992,-0.0005115167571775398
993,-0.0005116562995833844
994,-0.0005117958419892247
995,-0.0005119353843950627
996,-0.0005120749268009022
997,-0.0005122144692067381
998,-0.0005123540116125781
999,-0.0005124935540184189
1000,-0.0005126330964242507
1001,-0.0005127726388300954
1002,-0.0005129121812359355
1003,-0.0005130517236417737
1004,-0.0005131912660476134
1005,-0.0005133308084534491
1006,-0.0005134703508592892
1007,-0.0005136098932651299
1008,0.060114983043724694
1009,-0.0004694218705032442
1010,-0.00046956141290908297
1011,-0.00046970095531492133
1012,-0.0004698404977207608
1013,-0.00046998004012659643
1014,-0.0004701195825324378
1015,-0.00047025912493827717
1016,-0.0004703986673441097
1017,-0.00047053820974995514
1018,-0.0004706777521557939
1019,-0.00047081729456163236
1020,-0.00047095683696747175
1021,-0.00047109637937330746
1022,-0.0004712359217791488
1023,-0.0004713754641849882
1024,-0.0004715150065908209
1025,-0.00047165454899666617
1026,-0.00047179409140250486
1027,-0.0004719336338083432
1028,-0.00047207317621418267
1029,-0.0004722127186200183
1030,-0.00047235226102585967
1031,-0.0004724918034316991
1032,-0.00047263134583753184
1033,-0.00047277088824337703
1034,-0.0004729104306492158
1035,-0.0004730499730550543
1036,-0.00047318951546089364
1037,-0.00047332905786672935
1038,-0.0004734686002725707
1039,-0.0004736081426784102
1040,-0.0004737476850842429
1041,-0.000473887227490088
1042,-0.00047402676989592675
1043,-0.00047416631230176516
1044,-0.0004743058547076046
1045,-0.0004744453971134402
1046,-0.00047458493951928155
1047,-0.00047472448192512106
1048,-0.0004748640243309538
1049,-0.0004750035667367989
1050,-0.00047514310914263766
1051,-0.00047528265154847614
1052,-0.0004754221939543156
1053,-0.0004755617363601513
1054,-0.00047570127876599263
1055,-0.00047584082117183203
1056,-0.0004759803635776649
1057,-0.00047611990598351
1058,-0.00047625944838934864
1059,-0.000476398990795187
1060,-0.00047653853320102645
1061,-0.00047667807560686215
1062,-0.0004768176180127035
1063,-0.00047695716041854295
1064,-0.0004770967028243758
1065,-0.00047723624523022086
1066,-0.0004773757876360595
1067,-0.0004775153300418981
1068,-0.0004776548724477375
1069,-0.0004777944148535731
1070,-0.0004779339572594146
1071,-0.00047807349966525397
1072,-0.00047821304207108697
1073,-0.00047835258447693194
1074,-0.0004784921268827706
1075,-0.00047863166928860894
1076,-0.0004787712116944484
1077,-0.000478910754100284
1078,-0.00047905029650612544
