ts,total_bytes
2026-03-08 05:55:25,0
2026-03-08 05:55:30,1
2026-03-08 05:55:35,4
2026-03-08 05:55:40,0
2026-03-08 05:55:45,5
2026-03-08 05:55:50,0
2026-03-08 05:55:55,3
2026-03-08 05:56:00,2
2026-03-08 05:56:05,0
2026-03-08 05:56:10,9
2026-03-08 05:56:15,1
2026-03-08 05:56:20,0
2026-03-08 05:56:25,5
2026-03-08 05:56:30,0
2026-03-08 05:56:35,5
2026-03-08 05:56:40,0
2026-03-08 05:56:45,2
2026-03-08 05:56:50,3
2026-03-08 05:56:55,0
2026-03-08 05:57:00,5
2026-03-08 05:57:05,0
2026-03-08 05:57:10,3
2026-03-08 05:57:15,7
2026-03-08 05:57:20,0
2026-03-08 05:57:25,5
2026-03-08 05:57:30,0
2026-03-08 05:57:35,1
2026-03-08 05:57:40,4
2026-03-08 05:57:45,0
2026-03-08 05:57:50,5
2026-03-08 05:57:55,0
2026-03-08 05:58:00,2
2026-03-08 05:58:05,3
2026-03-08 05:58:10,0
2026-03-08 05:58:15,8
2026-03-08 05:58:20,2
2026-03-08 05:58:25,0
2026-03-08 05:58:30,5
2026-03-08 05:58:35,0
2026-03-08 05:58:40,5
2026-03-08 05:58:45,0
2026-03-08 05:58:50,1
2026-03-08 05:58:55,4
2026-03-08 05:59:00,0
2026-03-08 05:59:05,5
2026-03-08 05:59:10,0
2026-03-08 05:59:15,3
2026-03-08 05:59:20,7
2026-03-08 05:59:25,0
2026-03-08 05:59:30,4
2026-03-08 05:59:35,1
2026-03-08 05:59:40,0
2026-03-08 05:59:45,5
2026-03-08 05:59:50,0
2026-03-08 05:59:55,5
2026-03-08 06:00:00,0
2026-03-08 06:00:05,2
2026-03-08 06:00:10,3
2026-03-08 06:00:15,0
2026-03-08 06:00:20,8
2026-03-08 06:00:25,2
2026-03-08 06:00:30,0
2026-03-08 06:00:35,5
2026-03-08 06:00:40,0
2026-03-08 06:00:45,5
2026-03-08 06:00:50,0
2026-03-08 06:00:55,1
2026-03-08 06:01:00,4
2026-03-08 06:01:05,0
2026-03-08 06:01:10,5
2026-03-08 06:01:15,0
2026-03-08 06:01:20,2
2026-03-08 06:01:25,8
2026-03-08 06:01:30,0
2026-03-08 06:01:35,4
2026-03-08 06:01:40,2
2026-03-08 06:01:45,0
2026-03-08 06:01:50,5
2026-03-08 06:01:55,0
2026-03-08 06:02:00,5
2026-03-08 06:02:05,0
2026-03-08 06:02:10,1
2026-03-08 06:02:15,4
2026-03-08 06:02:20,0
2026-03-08 06:02:25,8
2026-03-08 06:02:30,2
2026-03-08 06:02:35,0
2026-03-08 06:02:40,5
2026-03-08 06:02:45,0
2026-03-08 06:02:50,4
2026-03-08 06:02:55,1
2026-03-08 06:03:00,0
2026-03-08 06:03:05,5
2026-03-08 06:03:10,0
2026-03-08 06:03:15,5
2026-03-08 06:03:20,0
2026-03-08 06:03:25,2
2026-03-08 06:03:30,8
2026-03-08 06:03:35,0
2026-03-08 06:03:40,3
2026-03-08 06:03:45,2
2026-03-08 06:03:50,0
2026-03-08 06:03:55,5
2026-03-08 06:04:00,0
2026-03-08 06:04:05,5
2026-03-08 06:04:10,0
2026-03-08 06:04:15,1
2026-03-08 06:04:20,4
2026-03-08 06:04:25,0
2026-03-08 06:04:30,7
2026-03-08 06:04:35,3
2026-03-08 06:04:40,0
2026-03-08 06:04:45,5
2026-03-08 06:04:50,0
2026-03-08 06:04:55,4
2026-03-08 06:05:00,1
2026-03-08 06:05:05,0
2026-03-08 06:05:10,5
2026-03-08 06:05:15,0
2026-03-08 06:05:20,5
2026-03-08 06:05:25,0
2026-03-08 06:05:30,1
2026-03-08 06:05:35,9
2026-03-08 06:05:40,0
2026-03-08 06:05:45,3
2026-03-08 06:05:50,2
2026-03-08 06:05:55,0
2026-03-08 06:06:00,5
2026-03-08 06:06:05,0
2026-03-08 06:06:10,5
2026-03-08 06:06:15,0
2026-03-08 06:06:20,1
2026-03-08 06:06:25,4
2026-03-08 06:06:30,0
2026-03-08 06:06:35,7
2026-03-08 06:06:40,3
2026-03-08 06:06:45,0
2026-03-08 06:06:50,5
2026-03-08 06:06:55,0
2026-03-08 06:07:00,4
2026-03-08 06:07:05,1
2026-03-08 06:07:10,0
2026-03-08 06:07:15,5
2026-03-08 06:07:20,0
2026-03-08 06:07:25,5
2026-03-08 06:07:30,0
2026-03-08 06:07:35,1
2026-03-08 06:07:40,9
2026-03-08 06:07:45,0
2026-03-08 06:07:50,3
2026-03-08 06:07:55,2
2026-03-08 06:08:00,0
2026-03-08 06:08:05,5
2026-03-08 06:08:10,0
2026-03-08 06:08:15,4
2026-03-08 06:08:20,1
2026-03-08 06:08:25,0
2026-03-08 06:08:30,5
2026-03-08 06:08:35,0
2026-03-08 06:08:40,7
2026-03-08 06:08:45,3
2026-03-08 06:08:50,0
2026-03-08 06:08:55,5
2026-03-08 06:09:00,0
2026-03-08 06:09:05,3
2026-03-08 06:09:10,2
2026-03-08 06:09:15,0
2026-03-08 06:09:20,5
2026-03-08 06:09:25,0
2026-03-08 06:09:30,5
2026-03-08 06:09:35,0
2026-03-08 06:09:40,1
2026-03-08 06:09:45,9
2026-03-08 06:09:50,0
2026-03-08 06:09:55,2
2026-03-08 06:10:00,3
2026-03-08 06:10:05,0
2026-03-08 06:10:10,5
2026-03-08 06:10:15,0
2026-03-08 06:10:20,4
2026-03-08 06:10:25,1
2026-03-08 06:10:30,0
2026-03-08 06:10:35,5
2026-03-08 06:10:40,0
2026-03-08 06:10:45,6
2026-03-08 06:10:50,4
2026-03-08 06:10:55,0
2026-03-08 06:11:00,5
2026-03-08 06:11:05,0
2026-03-08 06:11:10,3
2026-03-08 06:11:15,2
2026-03-08 06:11:20,0
2026-03-08 06:11:25,5
2026-03-08 06:11:30,0
2026-03-08 06:11:35,4
2026-03-08 06:11:40,1
2026-03-08 06:11:45,0
2026-03-08 06:11:50,10
2026-03-08 06:11:55,0
2026-03-08 06:12:00,2
2026-03-08 06:12:05,3
2026-03-08 06:12:10,0
2026-03-08 06:12:15,5
2026-03-08 06:12:20,0
2026-03-08 06:12:25,3
2026-03-08 06:12:30,2
2026-03-08 06:12:35,0
2026-03-08 06:12:40,5
2026-03-08 06:12:45,0
2026-03-08 06:12:50,6
2026-03-08 06:12:55,4
2026-03-08 06:13:00,0
2026-03-08 06:13:05,5
2026-03-08 06:13:10,0
2026-03-08 06:13:15,2
2026-03-08 06:13:20,3
2026-03-08 06:13:25,0
2026-03-08 06:13:30,5
2026-03-08 06:13:35,1
2026-03-08 06:13:40,4
2026-03-08 06:13:45,1
2026-03-08 06:13:50,0
2026-03-08 06:13:55,10
2026-03-08 06:14:00,0
2026-03-08 06:14:05,2
2026-03-08 06:14:10,3
2026-03-08 06:14:15,0
2026-03-08 06:14:20,5
2026-03-08 06:14:25,0
2026-03-08 06:14:30,3
2026-03-08 06:14:35,2
2026-03-08 06:14:40,0
2026-03-08 06:14:45,5
2026-03-08 06:14:50,0
2026-03-08 06:14:55,5
2026-03-08 06:15:00,5
2026-03-08 06:15:05,0
2026-03-08 06:15:10,5
2026-03-08 06:15:15,0
2026-03-08 06:15:20,2
2026-03-08 06:15:25,3
2026-03-08 06:15:30,0
2026-03-08 06:15:35,5
