lag,correlation
395,0.001134093952266867
396,-0.00011676821289229886
397,-4.4913974741261625e-05
398,-0.00011677108635529836
399,-0.00011677252308678877
400,-5.242559425184732e-05
401,-0.00011677539654978164
402,-0.00011677683328128407
403,-0.00011677827001277425
404,-0.00011677970674427038
405,-0.00011678114347576711
406,-0.0001167825802072699
407,-0.00011678401693876032
408,-0.00011678545367026719
409,-0.00011678689040175317
410,4.36429352624532e-05
411,0.0021079029777687245
412,-0.00011679120059624194
413,-0.00011679263732773864
414,-5.689055548229801e-05
415,0.0010878160495580945
416,-0.0001167969475222387
417,-4.759949210449971e-05
418,-0.00011679982098522711
419,4.379804870039491e-05
420,0.002258324558396007
421,0.0010815569351827932
422,-0.00011680556791121299
423,-5.684837077138887e-05
424,0.0011211792899253968
425,0.0005320705569303613
426,-4.7548755020337754e-05
427,-7.953782517765262e-05
428,-0.00011681418830018507
429,-5.47894520613565e-05
430,-8.343653066673032e-05
431,-3.0400012433860514e-05
432,0.0010815411311363215
433,-0.00011682137195766788
434,-7.428138923134942e-05
435,-8.455639869409204e-05
436,0.0005320547528839009
437,-0.0001168271188836533
438,-7.95536292241167e-05
439,4.2354608038829506e-05
440,0.00209057390931474
441,-8.345233471318974e-05
442,-0.0001168343025411418
443,-5.739771251925336e-05
444,0.0010784137183065087
445,-0.00011683861273562481
446,-4.8178880631329054e-05
447,-0.00011684148619861802
448,-0.00011684292293012492
449,-5.535674577880547e-05
450,-0.00011684579639311337
451,-0.0001168472331246036
452,-0.00011684866985609974
453,-0.000116819194395073
454,-7.588304498199349e-05
455,-0.00011685298005058966
456,-0.00011681989816711202
457,-0.00011685585351358252
458,-0.00011625639156930959
459,-0.00011682884519046913
460,-0.00011686016370807126
461,-0.00011686160043956798
462,-0.0001157532894594773
463,-7.577825354042641e-05
464,-9.479767063141374e-05
465,-0.00011686734736555408
466,-0.00011686878409705648
467,-0.00011687022082854668
468,-0.0001113305483029343
469,-0.00011687309429153949
470,-0.00011687453102304228
471,-0.00011687596775453266
472,-0.00011687740448603956
473,4.876359286930486e-05
474,0.00218007553550428
475,-9.481347467786624e-05
476,-0.00011688315141201437
477,-5.5035267261300436e-05
478,0.0011268540542447173
479,-0.0001168874616065043
480,-4.54422690430368e-05
481,-0.00011689033506949715
482,-0.00011689177180099958
483,-1.2261007713814215e-05
484,-0.00011689464526398592
485,-0.00011689608199548264
486,-0.0001168975187269854
487,-0.0001168989554584758
488,-0.00011156415921330342
489,-0.00011690182892146871
490,-0.00011690326565297106
491,-0.00011690470238446127
492,-0.00011690613911595745
493,-0.00011690757584745415
494,-0.00011690901257895692
495,-0.00011691044931044733
496,-0.00011691188604195415
497,-0.00011157218010099569
498,-0.00011404032488274817
499,-0.00011691619623643285
500,-0.00011691763296792905
501,-0.00011691906969942575
502,-0.00011692050643092856
503,-0.00011692194316241897
504,-0.00011692337989392578
505,-0.00011692481662541183
506,-0.00011692625335691424
507,-0.00011692769008840443
508,-0.0001169291268199006
509,-0.00011405612892920282
510,-0.00011693200028290008
511,-0.00011693343701439052
512,-0.00011693487374589736
513,-0.00011693631047738339
514,-0.00011693774720888577
515,-0.00011693918394037596
516,-0.00011694062067187214
517,-6.934804246279341e-05
518,-0.00011694349413487162
519,-0.00011694493086636203
520,-0.00011694636759786887
521,-0.0001169478043293549
522,-0.00011694924106085725
523,-0.0001169506777923475
524,-0.00011695211452384367
525,-0.00011695355125534037
526,-0.00011695498798684317
527,-0.0001169564247183336
528,-0.00011695786144984044
529,-0.0001169592981813265
530,-0.00011696073491282888
531,-0.00011696217164431913
532,-0.00011696360837581529
533,-0.00011696504510731196
534,-0.00011696648183881477
535,-0.00011696791857030518
536,-0.00011696935530181202
537,-0.00011697079203329802
538,-0.0001169722287648004
539,-0.00011697366549629068
540,-0.00011697510222778683
541,-0.00011697653895928349
542,-4.3513591669096836e-05
543,5.486254201785365e-05
544,0.002265943420357517
545,-0.00011698228588526956
546,-0.00011698372261677194
547,-5.2820996102373104e-05
548,0.001173303100456705
549,-0.000116988032811255
550,-4.286879820699032e-05
551,-0.00011148134033359168
552,1.1168151747411754e-05
553,0.03476613860334899
554,-0.00011699521646874348
555,-0.00011699665320023376
556,-0.00011699808993172994
557,-0.00011699952666322666
558,-0.00011700096339472944
559,-0.00011700240012621985
560,-0.0001170038368577267
561,-0.00011700527358921271
562,-4.625858924277369e-05
563,-0.00011700814705220533
564,-0.00011700958378370146
565,-0.0001170110205151982
566,-0.00011701245724670096
567,-0.0001170138939781914
568,-0.00011701533070969825
569,-0.00011701676744118424
570,-0.00011701820417268663
571,-4.6206426763055434e-05
572,4.451026668698387e-05
573,0.20335466878654868
574,1.0064070895055855e-05
575,0.03423481333343928
576,-0.00011702682456166974
577,-0.00011702826129315578
578,-0.00011702969802465813
579,-0.00011703113475614838
580,-0.00011703257148764456
581,6.501452946747185e-06
582,0.03350974210129454
583,0.01798216524990734
584,-0.00011703831841364128
585,-0.00011703975514512731
586,-0.00011704119187662978
587,-7.316024110087631e-05
588,-0.00011704406533961612
589,-0.00011704550207111281
590,-0.00011704693880261562
591,-4.685001635123643e-05
592,-0.00011704981226561281
593,0.1636082543059836
594,0.018066429091560827
595,0.1176540841700299
596,-0.00011705555919158766
597,-0.00011705699592308434
598,-0.0001170584326545871
599,-0.00011705986938607754
600,-0.00011706130611758432
601,5.400088134174582e-06
602,0.1969612339706669
603,0.08816249146405018
604,0.03306101505130608
605,0.017702849864974113
606,-0.00011706992650655873
607,-0.00011707136323804917
608,-0.00011707279996955596
609,-0.00011707423670104201
610,-0.00011707567343254442
611,-0.00011707711016403465
612,-0.00011707854689553081
613,-0.00011707998362702747
614,0.08803997396838734
615,0.08150696782467909
616,0.01770283406092764
617,-0.00011708573055301356
618,-0.00011708716728451592
619,-0.00011708860401600619
620,-0.00011709004074750234
621,-0.0001113757043162905
622,0.1622699873610146
623,4.343686476539381e-06
624,0.11434071761789162
625,0.04388834410342573
626,-0.00011709866113648742
627,-0.00011710009786797769
628,-0.00011710153459947385
629,-0.00011710297133097051
630,-0.00011710440806247335
631,-0.00011710584479396377
632,-0.00011710728152547062
633,-0.00011710871825695668
634,-0.00011703012675670387
635,1.1429084361015386e-05
636,0.07843383993109805
637,-0.00011711446518294214
638,-0.00011708602012833893
639,-0.00011651643997015998
640,-0.00011711877537744217
641,-0.0001170856934939437
642,-0.00011712164884043058
643,-0.00011712308557192082
644,0.08080726741782303
645,-0.00011712595903491369
646,-0.00011712739576641647
647,-0.00011712883249790691
648,-0.0001171302692294137
649,-0.00011713170596089972
650,-0.00011713314269240212
651,-0.00011713457942389238
652,-0.00011713601615538853
653,-0.0001171374528868852
654,-0.00011713888961838795
655,-0.00011714032634987836
656,0.1688576910781979
657,9.221360955084073e-06
658,0.03403914282065715
659,-0.0001171460732758639
660,-0.00011714751000736011
661,-0.00011714894673885681
662,-0.00011715038347035961
663,-0.00011715182020185005
664,-0.00011715325693335687
665,-0.00011715469366484293
666,-0.00011715613039634524
667,-0.00011715756712783553
668,-0.00011715900385933169
669,-0.00011716044059082836
670,-0.00011716187732233113
671,-0.0001171633140538216
672,-0.00011716475078532839
673,-0.00011716618751681445
674,-0.00011716762424831677
675,-0.00011716906097980704
676,-0.00011717049771130322
677,-0.00011717193444279989
678,0.08409016426253982
679,-0.0001171748079057931
680,-0.0001171762446372999
681,-0.00011717768136878596
682,-0.00011717911810028828
683,-0.00011718055483177857
684,-0.00011718199156327473
685,-0.00011718342829477139
686,-0.0001171848650262742
687,-0.00011718630175776465
688,-0.00011718773848927147
689,-0.00011718917522075759
690,-0.00011719061195225991
691,-0.0001171920486837502
692,-0.00011719348541524636
693,-0.00011719492214674303
694,-0.00011719635887824576
695,-4.141770625898795e-05
696,-0.00011719923234124297
697,-0.00011720066907272901
698,-0.00011720210580423143
699,-0.0001172035425357217
700,-0.00011720497926721785
701,-0.00011720641599871448
702,-0.00011720785273021727
703,-0.0001172092894617077
704,-0.00011721072619321449
705,1.4988138935354606e-05
706,0.03579701735921598
707,-0.0001172150363876932
708,-0.00011721647311918934
709,-0.0001172179098506861
710,-0.00011721934658218887
711,-0.00011722078331367933
712,-0.00011721955816194105
713,-0.00011722365677667222
714,-0.00011722509350817454
715,-0.00011722653023966484
716,-0.000117227966971161
717,-0.00011722940370265767
718,-0.00011723084043416042
719,-0.00011723227716565085
720,-0.00011723371389715768
721,-0.00011723515062864377
722,-0.00011723658736014609
723,-0.00011723802409163638
724,-0.00011723946082313254
725,-0.00011724089755462921
726,0.17518183297040535
727,1.3850252165779586e-05
728,0.03531741394479389
729,-0.00011724664448061527
730,-0.00011724808121211754
731,-0.00011724951794360786
732,-0.00011725095467510404
733,-0.00011725239140660072
734,-0.00011725382813810349
735,-0.00011725526486959392
736,-0.0001172567016011007
737,-0.00011725813833258685
738,-0.00011725957506408914
739,-0.00011726101179557949
740,-0.0001172624485270757
741,-0.00011726388525857234
742,-0.00011726532199007509
743,-0.00011726675872156554
744,-0.00011726819545307231
745,-0.00011726963218455842
746,-0.00011727106891606069
747,-0.00011727250564755101
748,0.0872416811775518
749,-0.00011727537911054389
750,-0.00011727681584204664
751,-0.00011727825257353707
752,-0.00011727968930504384
753,-0.00011728112603652993
754,-0.00011728256276803223
755,-0.00011728399949952254
756,-0.00011728543623101876
757,-0.0001172868729625154
758,-0.00011728830969401814
759,-0.00011728974642550855
760,-0.00011729118315701538
761,-0.00011729261988850144
762,-0.00011729405662000376
763,-0.00011729549335149408
764,-0.00011729693008299028
765,-0.00011729836681448698
766,-0.00011729980354598975
767,-0.00011730124027748018
768,-0.00011730267700898698
769,-0.00011730411374047307
770,-0.00011730555047197536
771,-0.00011730698720346571
772,-0.00011730842393496188
773,-0.00011730986066645855
774,-0.0001173112973979613
775,-0.0001173127341294517
776,-0.00011731417086095856
777,-0.00011731560759244464
778,-0.00011731704432394691
779,-0.00011731848105543727
780,-0.00011731991778693339
781,-0.00011732135451843006
782,-0.00011732279124993283
783,-0.00011732422798142324
784,-0.00011732566471293006
785,-0.00011732710144441615
786,-0.0001172932467561208
787,-0.00011732997490740871
788,-0.0001173314116389049
789,-0.00011733284837040159
790,-0.00011733428510190436
791,-0.00011733572183339477
792,-0.00011733715856490158
793,-0.0001173385952963877
794,-0.00011734003202789002
795,-0.00011734146875938035
796,-0.00011728133870743398
797,-0.00010061878525434913
798,-0.00011734577895387594
799,-0.0001173472156853664
800,-0.00011734865241687316
801,-0.00011735008914835927
802,-0.00011735152587986157
803,-0.0001173529626113519
804,-0.00011735439934284807
805,-0.00011735583607434477
806,-0.00011735727280584746
807,-0.00011735870953733787
808,-0.00011736014626884461
809,-0.0001173615830003307
810,-0.0001173630197318331
811,-0.00011736445646332337
812,-0.00011736589319481955
813,-0.00011736732992631626
814,-0.00011736876665781898
815,-0.00011737020338930949
816,-0.00011737164012081627
817,-3.5734835069874565e-05
818,-0.0001173134620035708
819,-0.0001008737339382534
820,-0.00011737738704679117
821,-0.00011737882377828787
822,-0.00011738026050979056
823,-0.00011738169724128103
824,-0.00011738313397278779
825,-0.00011738457070427393
826,-0.00011738600743577617
827,-0.00011738744416726653
828,-0.0001173888808987627
829,-0.0001173903176302594
830,-0.00011739175436176209
831,-0.00011739319109325256
832,-0.00011739462782475932
833,-0.00011739606455624544
834,-0.00011739750128774768
835,-0.00011739893801923802
836,-0.00011740037475073421
837,-0.00011740181148223091
838,-0.0001174032482137336
839,-7.672089076350408e-05
840,-0.00011740612167673083
841,-0.00011740755840821699
842,-0.00011740899513971926
843,-0.00011741043187120964
844,-0.00011741186860270585
845,-0.00011741330533420254
846,-0.00011741474206570524
847,-0.0001174161787971957
848,-0.00011741761552870245
849,-0.00011741905226018859
850,-0.00011742048899169083
851,-0.00011742192572318119
852,-0.00011742336245467736
853,-8.525061640295224e-05
854,-0.00011742623591767679
855,-0.00011742767264916725
856,-0.00011742910938067401
857,-0.00011743054611216012
858,-0.00011743198284366237
859,-0.00011743341957515275
860,-0.00011743485630664893
861,-0.00011743629303814557
862,-0.00011743772976964828
863,-0.00011743916650113876
864,-0.00011744060323264549
865,-0.00011744203996413163
866,-0.00011744347669563387
867,-0.00011744491342712422
868,-0.00011744635015862047
869,-0.00011744778689011714
870,-0.00011744922362161986
871,-0.00011745066035311036
872,-0.00011745209708461712
873,-8.646895524182568e-05
874,-0.0001174549705476055
875,-0.00011745640727909586
876,-0.00011745784401059209
877,-0.00011745928074208872
878,-0.00011746071747359145
879,-0.00011746215420508191
880,-0.00011746359093658864
881,-0.00011746502766807481
882,-8.645337791441456e-05
883,-0.00010077763558284147
884,-0.00011746933786256362
885,-0.00011747077459406028
886,-0.00011747221132556298
887,-0.00011747364805705347
888,-0.00011747508478856017
889,-0.00011747652152004632
890,-0.00011747795825154856
891,-0.00011747939498303892
892,-0.00011748083171453509
893,-0.00011748226844603179
894,-0.00010079343962930718
895,-0.00011748514190902495
896,-0.00011748657864053171
897,-0.00011748801537201786
898,-0.00011748945210352013
899,-0.00011749088883501052
900,-0.00011749232556650673
901,-0.00011749376229800336
902,-8.675139208810197e-05
903,-0.00011749663576099658
904,-0.00011749807249250333
905,-0.00011749950922398947
906,-0.00011750094595549171
907,-0.0001175023826869821
908,-0.00011750381941847825
909,-0.00011750525614997496
910,-0.00011750669288147761
911,-0.00011750812961296813
912,-0.00011750956634447486
913,-0.00011751100307596103
914,-0.00011751243980746322
915,-0.0001175138765389536
916,-0.00011751531327044979
917,-0.00011751675000194644
918,-0.00011751818673344912
919,-0.00011751962346493965
920,-0.00011752106019644635
921,-0.00011752249692793252
922,-0.00011752393365943482
923,-0.0001175253703909252
924,-0.00011752680712242136
925,-0.00011752824385391803
926,-0.00011752968058542074
927,-0.00011753111731691125
928,-0.00011753255404841793
929,-0.0001175339907799041
930,-0.00011753542751140631
931,-0.00011753686424289672
932,-0.00011753830097439288
933,-0.00011753973770588954
934,-0.00011754117443739218
935,-0.00011754261116888276
936,-8.555301985785833e-05
937,-0.00011754548463187563
938,-0.00011754692136337785
939,-0.00011754835809486826
940,-0.00011754979482636442
941,-0.00011755123155786107
942,-0.00011755266828936374
943,-0.0001175541050208543
944,-0.00011755554175236097
945,-0.00011755697848384714
946,-0.0001175584152153494
947,-0.00011755985194683983
948,-0.00011756128867833602
949,-0.0001175627254098327
950,-0.00011756416214133531
951,-0.00011756559887282587
952,-0.00011756703560433257
953,-0.0001175684723358188
954,-0.00011756990906732097
955,-0.00011757134579881138
956,-0.00011757278253030757
957,-0.00011757421926180422
958,-0.00011757565599330686
959,-0.00011757709272479745
960,-0.00011757852945630412
961,-0.00011757996618779032
962,-0.0001175814029192925
963,-0.00011758283965078292
964,-0.0001175842763822791
965,-0.00011758571311377573
966,-0.0001175871498452784
967,-0.00011758858657676898
968,-0.00011759002330827566
969,-0.00011759146003976182
970,-0.00011759289677126401
971,-0.00011759433350275445
972,-0.00011759577023425061
973,-0.0001175972069657473
974,-0.00011759864369724994
975,-0.00011760008042874056
976,-0.00011760151716024726
977,-0.00011760295389173344
978,-0.00011760439062323564
979,-0.00011760582735472608
980,-0.00011760726408622224
981,-0.00011760870081771892
982,-0.00011761013754922159
983,-0.0001176115742807121
984,-0.0001176130110122188
985,-0.00011761444774370495
986,-0.00011761588447520716
987,-0.0001176173212066976
988,-0.00011761875793819376
989,-0.00011762019466969042
990,-0.00011762163140119312
991,-0.00011762306813268364
992,-0.00011762450486419034
993,-0.00011762594159567646
994,-0.0001176273783271787
995,-0.00011762881505866914
996,-0.0001176302517901653
997,-0.00011763168852166195
998,-0.00011763312525316463
999,-0.00011763456198465515
1000,-0.00011763599871616185
1001,-0.00011763743544764809
1002,-0.00011763887217915022
1003,-0.00011764030891064071
1004,-0.0001176417456421369
1005,-0.0001176431823736336
1006,-8.445625880553713e-05
1007,-0.00011764605583662675
1008,-0.00011764749256813348
1009,-0.00011764892929961965
1010,-0.00011765036603112185
1011,-0.00011765180276261226
1012,-0.00011765323949410844
1013,-0.00011765467622560512
1014,-0.00011765611295710775
1015,-0.00011765754968859832
1016,-0.00011765898642010494
1017,-0.00011766042315159121
1018,-0.00011766185988309338
1019,-0.0001176632966145838
1020,-0.00011766473334607998
1021,-0.00011766617007757661
1022,-0.00011766760680907929
1023,-0.00011766904354056983
1024,-0.00011767048027207648
1025,-0.00011767191700356272
1026,-0.00011767335373506489
1027,-0.0001176747904665553
1028,-0.00011767622719805149
1029,-0.00011767766392954819
1030,-0.00011767910066105082
1031,-0.00011768053739254134
1032,-0.00011768197412404801
1033,-0.00011768341085553421
1034,-0.00011768484758703648
1035,-0.00011768628431852692
1036,-0.0001176877210500231
1037,-0.00011768915778151977
1038,-0.00011769059451302241
1039,-0.00011769203124451293
1040,-0.00011769346797601968
1041,-0.00011769490470750595
1042,-0.0001176963414390068
1043,-0.00011769777817049857
1044,-0.00011769921490199474
1045,-0.00011770065163349142
1046,-0.00011770208836499403
1047,-0.00011770352509648457
1048,-0.00011770496182799125
1049,-0.00011770639855947751
1050,-0.00011770783529097833
1051,-0.00011770927202247012
1052,-0.00011771070875396633
1053,-0.00011771214548546299
1054,-0.00011771358221696565
1055,-0.00011771501894845624
1056,-0.00011771645567996286
1057,-0.00011771789241144911
1058,-0.00011771932914294994
1059,-0.00011772076587444172
1060,-0.00011772220260593794
1061,-0.00011772363933743454
1062,-0.0001177250760689372
1063,-0.00011772651280042779
1064,-0.00011772794953193441
1065,-0.00011772938626342063
1066,-0.00011773082299492148
1067,-0.00011773225972641323
1068,-0.00011773369645790942
1069,-0.00011773513318940607
1070,-0.00011773656992090866
1071,-0.0001177380066523993
1072,-0.00011773944338390592
1073,-0.00011774088011539214
1074,-0.00011774231684689299
