ts,total_bytes
2026-03-06 07:52:25,0
2026-03-06 07:52:30,0
2026-03-06 07:52:35,0
2026-03-06 07:52:40,0
2026-03-06 07:52:45,0
2026-03-06 07:52:50,0
2026-03-06 07:52:55,0
2026-03-06 07:53:00,0
2026-03-06 07:53:05,0
2026-03-06 07:53:10,0
2026-03-06 07:53:15,0
2026-03-06 07:53:20,0
2026-03-06 07:53:25,0
2026-03-06 07:53:30,0
2026-03-06 07:53:35,0
2026-03-06 07:53:40,0
2026-03-06 07:53:45,0
2026-03-06 07:53:50,0
2026-03-06 07:53:55,0
2026-03-06 07:54:00,0
2026-03-06 07:54:05,0
2026-03-06 07:54:10,0
2026-03-06 07:54:15,0
2026-03-06 07:54:20,0
2026-03-06 07:54:25,0
2026-03-06 07:54:30,0
2026-03-06 07:54:35,0
2026-03-06 07:54:40,0
2026-03-06 07:54:45,0
2026-03-06 07:54:50,0
2026-03-06 07:54:55,0
2026-03-06 07:55:00,0
2026-03-06 07:55:05,0
2026-03-06 07:55:10,0
2026-03-06 07:55:15,0
2026-03-06 07:55:20,0
2026-03-06 07:55:25,0
2026-03-06 07:55:30,0
2026-03-06 07:55:35,0
2026-03-06 07:55:40,0
2026-03-06 07:55:45,0
2026-03-06 07:55:50,0
2026-03-06 07:55:55,0
2026-03-06 07:56:00,0
2026-03-06 07:56:05,0
2026-03-06 07:56:10,0
2026-03-06 07:56:15,0
2026-03-06 07:56:20,0
2026-03-06 07:56:25,0
2026-03-06 07:56:30,0
2026-03-06 07:56:35,0
2026-03-06 07:56:40,0
2026-03-06 07:56:45,0
2026-03-06 07:56:50,0
2026-03-06 07:56:55,0
2026-03-06 07:57:00,0
2026-03-06 07:57:05,1
2026-03-06 07:57:10,0
2026-03-06 07:57:15,0
2026-03-06 07:57:20,0
2026-03-06 07:57:25,0
2026-03-06 07:57:30,0
2026-03-06 07:57:35,0
2026-03-06 07:57:40,0
2026-03-06 07:57:45,0
2026-03-06 07:57:50,0
2026-03-06 07:57:55,0
2026-03-06 07:58:00,0
2026-03-06 07:58:05,0
2026-03-06 07:58:10,0
2026-03-06 07:58:15,0
2026-03-06 07:58:20,0
2026-03-06 07:58:25,0
2026-03-06 07:58:30,0
2026-03-06 07:58:35,0
2026-03-06 07:58:40,0
2026-03-06 07:58:45,0
2026-03-06 07:58:50,0
2026-03-06 07:58:55,0
2026-03-06 07:59:00,0
2026-03-06 07:59:05,0
2026-03-06 07:59:10,0
2026-03-06 07:59:15,0
2026-03-06 07:59:20,0
2026-03-06 07:59:25,0
2026-03-06 07:59:30,0
2026-03-06 07:59:35,0
2026-03-06 07:59:40,0
2026-03-06 07:59:45,0
2026-03-06 07:59:50,0
2026-03-06 07:59:55,0
2026-03-06 08:00:00,0
2026-03-06 08:00:05,0
2026-03-06 08:00:10,0
2026-03-06 08:00:15,0
2026-03-06 08:00:20,0
2026-03-06 08:00:25,0
2026-03-06 08:00:30,0
2026-03-06 08:00:35,0
2026-03-06 08:00:40,0
2026-03-06 08:00:45,0
2026-03-06 08:00:50,0
2026-03-06 08:00:55,0
2026-03-06 08:01:00,0
2026-03-06 08:01:05,0
2026-03-06 08:01:10,0
2026-03-06 08:01:15,0
2026-03-06 08:01:20,0
2026-03-06 08:01:25,0
2026-03-06 08:01:30,0
2026-03-06 08:01:35,0
2026-03-06 08:01:40,0
2026-03-06 08:01:45,0
2026-03-06 08:01:50,0
2026-03-06 08:01:55,0
2026-03-06 08:02:00,0
2026-03-06 08:02:05,0
2026-03-06 08:02:10,0
2026-03-06 08:02:15,0
2026-03-06 08:02:20,0
2026-03-06 08:02:25,0
2026-03-06 08:02:30,0
2026-03-06 08:02:35,0
2026-03-06 08:02:40,0
2026-03-06 08:02:45,0
2026-03-06 08:02:50,0
2026-03-06 08:02:55,0
2026-03-06 08:03:00,0
2026-03-06 08:03:05,0
2026-03-06 08:03:10,0
2026-03-06 08:03:15,0
2026-03-06 08:03:20,0
2026-03-06 08:03:25,0
2026-03-06 08:03:30,0
2026-03-06 08:03:35,0
2026-03-06 08:03:40,0
2026-03-06 08:03:45,0
2026-03-06 08:03:50,0
2026-03-06 08:03:55,0
2026-03-06 08:04:00,0
2026-03-06 08:04:05,0
2026-03-06 08:04:10,0
2026-03-06 08:04:15,0
2026-03-06 08:04:20,0
2026-03-06 08:04:25,0
2026-03-06 08:04:30,0
2026-03-06 08:04:35,0
2026-03-06 08:04:40,0
2026-03-06 08:04:45,0
2026-03-06 08:04:50,0
2026-03-06 08:04:55,0
2026-03-06 08:05:00,0
2026-03-06 08:05:05,0
2026-03-06 08:05:10,0
2026-03-06 08:05:15,0
2026-03-06 08:05:20,0
2026-03-06 08:05:25,0
2026-03-06 08:05:30,0
2026-03-06 08:05:35,0
2026-03-06 08:05:40,0
2026-03-06 08:05:45,0
2026-03-06 08:05:50,0
2026-03-06 08:05:55,0
2026-03-06 08:06:00,0
2026-03-06 08:06:05,0
2026-03-06 08:06:10,0
2026-03-06 08:06:15,0
2026-03-06 08:06:20,0
2026-03-06 08:06:25,0
2026-03-06 08:06:30,0
2026-03-06 08:06:35,0
2026-03-06 08:06:40,0
2026-03-06 08:06:45,0
2026-03-06 08:06:50,0
2026-03-06 08:06:55,0
2026-03-06 08:07:00,0
2026-03-06 08:07:05,0
2026-03-06 08:07:10,0
2026-03-06 08:07:15,0
2026-03-06 08:07:20,0
2026-03-06 08:07:25,0
2026-03-06 08:07:30,0
2026-03-06 08:07:35,0
2026-03-06 08:07:40,0
2026-03-06 08:07:45,0
2026-03-06 08:07:50,0
2026-03-06 08:07:55,0
2026-03-06 08:08:00,0
2026-03-06 08:08:05,0
2026-03-06 08:08:10,0
2026-03-06 08:08:15,0
2026-03-06 08:08:20,0
2026-03-06 08:08:25,0
2026-03-06 08:08:30,0
2026-03-06 08:08:35,0
2026-03-06 08:08:40,0
2026-03-06 08:08:45,0
2026-03-06 08:08:50,0
2026-03-06 08:08:55,0
2026-03-06 08:09:00,0
2026-03-06 08:09:05,1
2026-03-06 08:09:10,0
2026-03-06 08:09:15,0
2026-03-06 08:09:20,0
2026-03-06 08:09:25,0
2026-03-06 08:09:30,0
2026-03-06 08:09:35,0
2026-03-06 08:09:40,0
2026-03-06 08:09:45,0
2026-03-06 08:09:50,0
2026-03-06 08:09:55,0
2026-03-06 08:10:00,0
2026-03-06 08:10:05,0
2026-03-06 08:10:10,0
2026-03-06 08:10:15,0
2026-03-06 08:10:20,0
2026-03-06 08:10:25,0
2026-03-06 08:10:30,0
2026-03-06 08:10:35,0
2026-03-06 08:10:40,0
2026-03-06 08:10:45,0
2026-03-06 08:10:50,0
2026-03-06 08:10:55,0
2026-03-06 08:11:00,0
2026-03-06 08:11:05,0
2026-03-06 08:11:10,0
2026-03-06 08:11:15,0
2026-03-06 08:11:20,0
2026-03-06 08:11:25,0
2026-03-06 08:11:30,0
2026-03-06 08:11:35,0
2026-03-06 08:11:40,0
2026-03-06 08:11:45,0
2026-03-06 08:11:50,0
2026-03-06 08:11:55,0
2026-03-06 08:12:00,0
2026-03-06 08:12:05,0
2026-03-06 08:12:10,0
2026-03-06 08:12:15,0
2026-03-06 08:12:20,0
2026-03-06 08:12:25,0
2026-03-06 08:12:30,0
2026-03-06 08:12:35,0
2026-03-06 08:12:40,0
2026-03-06 08:12:45,0
2026-03-06 08:12:50,0
2026-03-06 08:12:55,0
2026-03-06 08:13:00,0
2026-03-06 08:13:05,0
2026-03-06 08:13:10,0
2026-03-06 08:13:15,0
2026-03-06 08:13:20,0
2026-03-06 08:13:25,0
2026-03-06 08:13:30,0
2026-03-06 08:13:35,0
2026-03-06 08:13:40,0
2026-03-06 08:13:45,0
2026-03-06 08:13:50,0
2026-03-06 08:13:55,0
2026-03-06 08:14:00,0
2026-03-06 08:14:05,0
2026-03-06 08:14:10,0
2026-03-06 08:14:15,0
2026-03-06 08:14:20,0
2026-03-06 08:14:25,0
2026-03-06 08:14:30,0
2026-03-06 08:14:35,0
2026-03-06 08:14:40,0
2026-03-06 08:14:45,0
2026-03-06 08:14:50,0
2026-03-06 08:14:55,0
2026-03-06 08:15:00,0
2026-03-06 08:15:05,0
2026-03-06 08:15:10,0
2026-03-06 08:15:15,0
2026-03-06 08:15:20,0
2026-03-06 08:15:25,0
2026-03-06 08:15:30,0
2026-03-06 08:15:35,0
2026-03-06 08:15:40,0
2026-03-06 08:15:45,0
2026-03-06 08:15:50,0
2026-03-06 08:15:55,0
2026-03-06 08:16:00,0
2026-03-06 08:16:05,0
2026-03-06 08:16:10,0
2026-03-06 08:16:15,0
2026-03-06 08:16:20,0
2026-03-06 08:16:25,0
2026-03-06 08:16:30,0
2026-03-06 08:16:35,0
2026-03-06 08:16:40,0
2026-03-06 08:16:45,0
2026-03-06 08:16:50,0
2026-03-06 08:16:55,0
2026-03-06 08:17:00,0
2026-03-06 08:17:05,0
2026-03-06 08:17:10,0
2026-03-06 08:17:15,0
2026-03-06 08:17:20,0
2026-03-06 08:17:25,0
2026-03-06 08:17:30,0
2026-03-06 08:17:35,0
2026-03-06 08:17:40,0
2026-03-06 08:17:45,0
2026-03-06 08:17:50,0
2026-03-06 08:17:55,0
2026-03-06 08:18:00,0
2026-03-06 08:18:05,0
2026-03-06 08:18:10,0
2026-03-06 08:18:15,0
2026-03-06 08:18:20,0
2026-03-06 08:18:25,0
2026-03-06 08:18:30,0
2026-03-06 08:18:35,0
2026-03-06 08:18:40,0
2026-03-06 08:18:45,0
2026-03-06 08:18:50,0
2026-03-06 08:18:55,0
2026-03-06 08:19:00,0
2026-03-06 08:19:05,0
2026-03-06 08:19:10,0
2026-03-06 08:19:15,0
2026-03-06 08:19:20,0
2026-03-06 08:19:25,0
2026-03-06 08:19:30,0
2026-03-06 08:19:35,0
2026-03-06 08:19:40,0
2026-03-06 08:19:45,0
2026-03-06 08:19:50,0
2026-03-06 08:19:55,0
2026-03-06 08:20:00,0
2026-03-06 08:20:05,0
2026-03-06 08:20:10,0
2026-03-06 08:20:15,0
2026-03-06 08:20:20,0
2026-03-06 08:20:25,0
2026-03-06 08:20:30,0
2026-03-06 08:20:35,0
2026-03-06 08:20:40,0
2026-03-06 08:20:45,0
2026-03-06 08:20:50,0
2026-03-06 08:20:55,0
2026-03-06 08:21:00,0
2026-03-06 08:21:05,1
2026-03-06 08:21:10,0
2026-03-06 08:21:15,0
2026-03-06 08:21:20,0
2026-03-06 08:21:25,0
2026-03-06 08:21:30,0
2026-03-06 08:21:35,0
2026-03-06 08:21:40,0
2026-03-06 08:21:45,0
2026-03-06 08:21:50,0
2026-03-06 08:21:55,0
2026-03-06 08:22:00,0
2026-03-06 08:22:05,0
2026-03-06 08:22:10,0
2026-03-06 08:22:15,0
2026-03-06 08:22:20,0
2026-03-06 08:22:25,0
2026-03-06 08:22:30,0
2026-03-06 08:22:35,0
2026-03-06 08:22:40,0
2026-03-06 08:22:45,0
2026-03-06 08:22:50,0
2026-03-06 08:22:55,0
2026-03-06 08:23:00,0
2026-03-06 08:23:05,0
2026-03-06 08:23:10,0
2026-03-06 08:23:15,1
